,Timestamp,Cell,Isc,Voc,MPP,MPPv,MPPi,MPPsqm,FF,Irradiation,Efficiency,Temperature
0,2024-08-28 11:20:30,cell_1,0.000241137,45.0,0.005369515714285714,25.714285714285715,0.0002088145,0.050276364365971105,0.494833109098029,623.2809859759998,0.008066404317988782,42.406033802005034
1,2024-08-28 11:20:45,cell_1,0.0002522062,45.0,0.005305295755102041,23.877551020408163,0.0002221876,0.049675053886723226,0.4674566335977854,623.9330208402945,0.007961600400604273,42.527559978529645
2,2024-08-28 11:21:01,cell_1,0.0002560415,45.0,0.005507699142857143,24.79591836734694,0.0002221212,0.05157021669341894,0.4780213921794486,625.9374313835931,0.008238877259573119,42.65168189410944
3,2024-08-28 11:21:17,cell_1,0.0002535185,45.0,0.005972595612244898,27.551020408163264,0.0002167831,0.0559231798899335,0.5235292372697673,625.6635385540673,0.008938219417288427,42.769848169131485
4,2024-08-28 11:21:33,cell_1,0.0002675664,45.0,0.006220855102040817,31.22448979591837,0.00019923,0.05824770694794772,0.5166613763529201,625.6311754766155,0.009310230888602014,42.885167971353106
5,2024-08-28 11:21:48,cell_1,0.0002527069,45.0,0.006380237387755103,29.387755102040817,0.0002171053,0.05974005044714515,0.561057308135332,627.0881822260833,0.009526578899171018,43.0051566202441
6,2024-08-28 11:22:04,cell_1,0.0002678817,45.0,0.005681359561224489,28.46938775510204,0.0001995603,0.05319625057326301,0.47129921414519,627.4345339812314,0.008478374665755054,43.13888554877841
7,2024-08-28 11:22:20,cell_1,0.0002656338,45.0,0.005602891224489796,27.551020408163264,0.0002033642,0.052461528319192846,0.46872308372485366,627.3940562678401,0.008361814683305917,43.26821377107632
8,2024-08-28 11:22:36,cell_1,0.000282524,45.0,0.005898620020408163,30.306122448979593,0.0001946346,0.05523052453565696,0.4639621586058501,628.4080038950253,0.008788959432936047,43.387179422727165
9,2024-08-28 11:22:52,cell_1,0.0002451882,45.0,0.005832862714285715,31.22448979591837,0.0001868041,0.054614819422150886,0.5286517517097946,628.4080993613304,0.008690979552564254,43.46234509045843
10,2024-08-28 11:23:07,cell_1,0.0002547681,45.0,0.005510271306122449,30.306122448979593,0.0001818204,0.05159430061912405,0.4806350303251771,628.8105853039169,0.008205062355015457,43.468565773224746
11,2024-08-28 11:23:23,cell_1,0.0002625898,45.0,0.005502263510204082,26.63265306122449,0.0002065984,0.05151932125659253,0.4656407920223086,628.9550258236357,0.008191256789645081,43.48048878090759
12,2024-08-28 11:23:39,cell_1,0.0002570667,45.0,0.0059229225,30.306122448979593,0.0001954365,0.05545807584269663,0.5120091400403086,630.3235353082131,0.008798350804968588,43.4097289454519
13,2024-08-28 11:23:54,cell_1,0.0002668119,45.0,0.005697903673469388,27.551020408163264,0.0002068128,0.053351157991286396,0.47456684515440667,630.267210188164,0.008464847469275548,43.402212420963565
14,2024-08-28 11:24:10,cell_1,0.0002509081,45.0,0.005732718520408164,26.63265306122449,0.0002152515,0.05367713970419629,0.507730698602234,630.4201472090426,0.008514502580831597,43.43901763326105
15,2024-08-28 11:24:26,cell_1,0.0002569323,45.0,0.005917410642857143,26.63265306122449,0.0002221863,0.05540646669341894,0.5118002457679096,631.4990119237416,0.008773801011126474,43.47763762302495
16,2024-08-28 11:24:42,cell_1,0.000256705,45.0,0.00607963812244898,26.63265306122449,0.0002282776,0.056925450584728275,0.5262969922196884,631.1686030415564,0.009019056130233443,43.50433492394855
17,2024-08-28 11:24:57,cell_1,0.000262869,45.0,0.0060845231020408164,29.387755102040817,0.0002070428,0.056971190094015134,0.5143688471816605,631.9575365874616,0.009015034522992897,43.483858334270025
18,2024-08-28 11:25:13,cell_1,0.0002699905,45.0,0.005985912489795919,29.387755102040817,0.0002036873,0.05604786975464343,0.4926850298474221,631.4345721677535,0.008876275108318454,43.45068134149607
19,2024-08-28 11:25:29,cell_1,0.0002729651,45.0,0.006128907428571429,29.387755102040817,0.0002085531,0.057386773675762434,0.49895734970200534,631.5466496100202,0.009086703842257536,43.49189343677499
