,Timestamp,Cell,Isc,Voc,MPP,MPPv,MPPi,MPPsqm,FF,Irradiation,Efficiency,Temperature,Temp_res
0,2024-09-03 11:49:22,cell_1,0.006116485,21.875,0.068134609375,15.625000000000002,0.004360615,9.084614583333334,0.5092344704515748,321.06301730804114,2.8295425176974462,31.3582912100865,118.5066
1,2024-09-03 11:49:31,cell_1,0.006559324,21.875,0.07552268750000002,15.625000000000002,0.004833452,10.06969166666667,0.5263447444105086,339.636559776227,2.9648432646064924,31.124603488315643,118.4163
2,2024-09-03 11:49:39,cell_1,0.006742992,21.875,0.07351846875,15.625000000000002,0.004705182,9.802462499999999,0.49842032820360543,338.0024630306733,2.900115700964711,31.200944858018943,118.4458
3,2024-09-03 11:49:48,cell_1,0.006854082,21.875,0.07745828125000001,15.625000000000002,0.00495733,10.327770833333336,0.5166191475386493,340.2245367497542,3.035574956467568,31.12952033760942,118.4182
4,2024-09-03 11:49:56,cell_1,0.006844996,21.875,0.07686267187500001,15.625000000000002,0.004919211,10.248356250000002,0.5133271287312868,349.30624636034713,2.933917259363211,31.07698805844504,118.3979
5,2024-09-03 11:50:05,cell_1,0.007032876,21.875,0.0767566875,15.625000000000002,0.004912428,10.234225,0.49892492670952004,335.9578611728991,3.046282341562178,31.039983056460663,118.3836
6,2024-09-03 11:50:13,cell_1,0.006812119,21.875,0.07291249583333333,14.583333333333334,0.004999714,9.72166611111111,0.48929601298313585,314.0753611012993,3.095329120062864,31.149187807043674,118.4258
7,2024-09-03 11:50:22,cell_1,0.006404672,21.875,0.068599984375,15.625000000000002,0.004390399,9.146664583333335,0.4896424494047917,300.25193557933727,3.046329931457331,31.334481747424995,118.4974
8,2024-09-03 11:50:30,cell_1,0.006158406,21.875,0.06494242708333334,14.583333333333334,0.004453195,8.658990277777779,0.48207225484430005,281.1067408758079,3.080321108914031,31.385465260402533,118.5171
9,2024-09-03 11:50:39,cell_1,0.005802881,20.833333333333336,0.060630689583333335,14.583333333333334,0.004157533,8.084091944444445,0.5015221060021736,271.3331869516654,2.9793966728753025,31.537902834724115,118.576
10,2024-09-03 11:50:47,cell_1,0.005645691,20.833333333333336,0.05968939375000001,14.583333333333334,0.004092987,7.958585833333334,0.5074827687168851,269.64276508606287,2.9515295286313963,31.616583010300474,118.6064
11,2024-09-03 11:50:56,cell_1,0.005633899,20.833333333333336,0.0601556375,14.583333333333334,0.004124958,8.020751666666667,0.5125172815487107,270.93079647538406,2.96044295111922,31.719594721850044,118.6462
12,2024-09-03 11:51:04,cell_1,0.005683852,20.833333333333336,0.06073237916666667,14.583333333333334,0.004164506,8.097650555555557,0.512883551506971,274.47326466123786,2.9502511166433236,31.839433945931923,118.6925
13,2024-09-03 11:51:13,cell_1,0.005767519,20.833333333333336,0.06220596666666667,14.583333333333334,0.004265552,8.29412888888889,0.5177072498590815,278.6679586439966,2.976348242276677,31.85729372273761,118.6994
14,2024-09-03 11:51:21,cell_1,0.005862971,20.833333333333336,0.06297166458333334,14.583333333333334,0.004318057,8.396221944444445,0.5155474758445846,280.30234178846575,2.995416267617477,31.94866479740203,118.7347
15,2024-09-03 11:51:30,cell_1,0.005881451,20.833333333333336,0.06321352916666667,14.583333333333334,0.004334642,8.428470555555556,0.5159015011771755,283.3617504701716,2.9744559883507597,32.08197268379174,118.7862
16,2024-09-03 11:51:38,cell_1,0.005947989,21.875,0.06479793541666666,14.583333333333334,0.004443287,8.63972472222222,0.49801560381724524,291.46111180059,2.964280438253901,32.14539286374332,118.8107
17,2024-09-03 11:51:47,cell_1,0.006126564,21.875,0.06771573437500002,15.625000000000002,0.004333807,9.028764583333336,0.505271213778462,307.3217882748284,2.9378862572734965,32.400897770205354,118.9094
18,2024-09-03 11:51:55,cell_1,0.006430337,21.875,0.07332801562500002,15.625000000000002,0.004692993,9.777068750000003,0.5213004943819987,343.48642946472046,2.8464206767167806,32.39183697870447,118.9059
19,2024-09-03 11:52:04,cell_1,0.007177363,21.875,0.08468712500000002,15.625000000000002,0.005419976,11.29161666666667,0.5393918948465376,374.61980543967013,3.014153684003529,32.509888071542136,118.9515
20,2024-09-03 11:52:12,cell_1,0.00762299,21.875,0.09274128125000002,15.625000000000002,0.005935442,12.36550416666667,0.5561599095068247,432.2246513093204,2.8608974821793147,32.64295943101577,119.0029
21,2024-09-03 11:52:21,cell_1,0.008692597,21.875,0.09954351562500002,15.625000000000002,0.006370785,13.272468750000003,0.5234984106919618,453.3262370046493,2.927796290304698,32.92076943249665,119.1102
22,2024-09-03 11:52:29,cell_1,0.008880021,21.875,0.10030237500000001,15.625000000000002,0.006419352,13.373650000000001,0.5163559217451659,441.8455546114999,3.026770295733541,32.970741434550085,119.1295
23,2024-09-03 11:52:38,cell_1,0.008461387,21.875,0.08618431250000001,15.625000000000002,0.005515796,11.491241666666669,0.46562747758899176,367.3094731214618,3.1284904168171965,33.02770524928866,119.1515
24,2024-09-03 11:52:46,cell_1,0.007443327,21.875,0.08559473437500001,15.625000000000002,0.005478063,11.412631250000002,0.5256926294998384,409.7786136383164,2.7850724440375876,33.32004845910528,119.2644
25,2024-09-03 11:52:55,cell_1,0.008528505,22.916666666666668,0.11958670000000002,16.666666666666668,0.007175202,15.944893333333336,0.6118691056958667,569.8885908218693,2.7978965696327207,33.2198358171192,119.2257
26,2024-09-03 11:53:03,cell_1,0.0107202,21.875,0.12007962500000001,15.625000000000002,0.007685096,16.010616666666667,0.5120570778263732,516.671567270332,3.098799640021534,33.35966823907103,119.2797
