,Timestamp,Cell,Isc,Voc,MPP,MPPv,MPPi,FF,Irradiation,Efficiency,Temperature
0,2024-07-01 12:28:37,cell_1,0.0001768854,12.5,0.0008265031250000001,7.291666666666667,0.000113349,0.3738027559086279,14.499918853640608,0.05080261542724561,20
1,2024-07-01 12:28:46,cell_1,0.0001582011,12.5,0.0007314832291666668,7.291666666666667,0.0001003177,0.36990045159820856,14.16978682374056,0.0460095727025792,20
2,2024-07-01 12:28:54,cell_1,0.0001568349,12.5,0.0006891109166666667,7.291666666666667,9.450664e-05,0.35150896473510257,13.453149910739006,0.045653312177382104,20
3,2024-07-01 12:29:03,cell_1,0.0001424584,11.458333333333334,0.0006070962187500001,7.291666666666667,8.325891e-05,0.37191869856233634,13.364576272804515,0.04048642941501479,20
4,2024-07-01 12:29:12,cell_1,0.0001487077,12.5,0.0006969666666666667,7.291666666666667,9.5584e-05,0.3749458389399697,13.590039045718814,0.04570865545486201,20
5,2024-07-01 12:29:21,cell_1,0.0001530047,11.458333333333334,0.00065840075,7.291666666666667,9.029496e-05,0.3755468236656069,12.63989155027733,0.046425235159437195,20
6,2024-07-01 12:29:30,cell_1,0.000145122,11.458333333333334,0.0006439208125,7.291666666666667,8.830914e-05,0.3872378099429821,13.098864905631558,0.043813297686738376,20
7,2024-07-01 12:29:39,cell_1,0.0001600884,12.5,0.0007760236458333334,7.291666666666667,0.0001064261,0.3877975647621356,13.960438763138551,0.0495430831250666,20
8,2024-07-01 12:29:48,cell_1,0.0001676571,11.458333333333334,0.0006982626875,7.291666666666667,9.576174e-05,0.3634757435915872,11.995723109528493,0.051879949666934405,20
9,2024-07-01 12:29:57,cell_1,0.0001455655,11.458333333333334,0.00064409778125,7.291666666666667,8.833341e-05,0.3861640979490333,11.786346409034932,0.04870569502245397,20
10,2024-07-01 12:30:06,cell_1,0.00014537,11.458333333333334,0.0006411903020833333,7.291666666666667,8.793467e-05,0.38493792641973146,11.552807186703452,0.049465973787695794,20
11,2024-07-01 12:30:15,cell_1,0.0001469275,11.458333333333334,0.0006571754583333333,7.291666666666667,9.012692e-05,0.3903523475554579,11.423965861249272,0.05127097580790431,20
12,2024-07-01 12:30:24,cell_1,0.0001523754,12.5,0.0007091342708333333,7.291666666666667,9.72527e-05,0.3723090581988081,11.448118836456674,0.05520793314440879,20
13,2024-07-01 12:30:33,cell_1,0.0001533669,12.5,0.0006957014895833334,7.291666666666667,9.541049e-05,0.3628952477142504,11.22263697028134,0.05525036630804105,20
14,2024-07-01 12:30:42,cell_1,0.0001518695,12.5,0.0007018134375,7.291666666666667,9.62487e-05,0.36969289422826834,11.17432147323602,0.05597674757774364,20
15,2024-07-01 12:30:50,cell_1,0.0001512317,11.458333333333334,0.00068814003125,7.291666666666667,9.437349e-05,0.39711156637614514,10.747520262723274,0.05706577153435714,20
