,Timestamp,Cell,Isc,Voc,MPP,MPPv,MPPi,MPPsqm,FF,Irradiation,Efficiency,Temperature
0,2024-08-07 09:25:02,cell_1,0.002110138,14.795918367346939,0.01026501224489796,8.16326530612245,0.001257464,1.368668299319728,0.3287809808549537,97.4083762136154,1.4050827583022787,27.11346192581552
1,2024-08-07 09:25:17,cell_1,0.002114178,16.836734693877553,0.013382217857142857,10.714285714285715,0.001249007,1.7842957142857143,0.37594877837326673,97.62556205787168,1.8276931539999715,27.12919584262481
2,2024-08-07 09:25:33,cell_1,0.002116223,17.857142857142858,0.010686645918367347,9.183673469387756,0.001163657,1.4248861224489797,0.28279258444340294,98.10050692608046,1.4524757996639541,27.120168176421164
3,2024-08-07 09:25:50,cell_1,0.002122114,17.857142857142858,0.011443205612244899,9.693877551020408,0.001180457,1.5257607482993198,0.3019722381953629,99.54968543852448,1.532662550944505,27.131517246430075
4,2024-08-07 09:26:06,cell_1,0.002144068,15.816326530612246,0.011788683673469387,10.204081632653061,0.001155291,1.5718244897959184,0.3476331125029917,101.65089881526316,1.5462966959618312,27.183362349726607
5,2024-08-07 09:26:22,cell_1,0.002162946,15.306122448979592,0.011633703061224491,9.183673469387756,0.001266781,1.5511604081632655,0.3514043346435834,100.95036706794339,1.5365574719696427,27.185683790992886
6,2024-08-07 09:26:38,cell_1,0.002161255,17.346938775510203,0.014115827040816327,9.693877551020408,0.001456159,1.8821102721088436,0.3765108290158755,104.24319086578392,1.8054994829658604,27.220505602650654
7,2024-08-07 09:26:54,cell_1,0.00219914,17.857142857142858,0.016674183673469387,10.204081632653061,0.00163407,2.223224489795918,0.4245997461345279,101.52994300661581,2.1897229762564234,27.229791480103327
8,2024-08-07 09:27:10,cell_1,0.002172926,17.857142857142858,0.015465563775510203,11.73469387755102,0.001317935,2.0620751700680273,0.3985738913467699,106.15929507680265,1.942434874474426,27.249910969379364
9,2024-08-07 09:27:26,cell_1,0.002221076,17.857142857142858,0.01207986275510204,15.306122448979592,0.0007892177,1.6106483673469387,0.3045696384480829,110.1364213500845,1.4624121136342907,27.28550728430071
10,2024-08-07 09:27:42,cell_1,0.002255573,17.857142857142858,0.016491648979591836,11.224489795918368,0.001469256,2.1988865306122447,0.4094446700936493,105.75671366791092,2.079193324328344,27.31775064901629
11,2024-08-07 09:27:58,cell_1,0.002211919,17.857142857142858,0.016066614795918366,11.73469387755102,0.001369155,2.142215306122449,0.40676463675723584,106.28798365616856,2.0154821198342705,27.32523115389599
12,2024-08-07 09:28:14,cell_1,0.00221993,17.857142857142858,0.016156572959183674,11.73469387755102,0.001376821,2.1542097278911565,0.40756604294472604,103.8406094568922,2.0745349426954616,27.347672768564813
13,2024-08-07 09:28:30,cell_1,0.002191955,17.857142857142858,0.015540161224489795,11.73469387755102,0.001324292,2.0720214965986394,0.3970195686368691,102.17405416758155,2.027933131830315,27.370114533281203
