,Timestamp,Cell,Isc,Voc,MPP,MPPv,MPPi,MPPsqm,FF,Irradiation,Efficiency,Temperature
0,2024-07-25 10:03:02,cell_1,0.006190842,21.93877551020408,0.07086581224489796,16.3265306122449,0.004340531,9.448774965986395,0.521764665396268,382.46599012878403,2.4704876276201193,28.419370056874612
1,2024-07-25 10:03:18,cell_1,0.006161927,21.93877551020408,0.07736494693877552,16.3265306122449,0.004738603,10.315326258503402,0.5722888688162225,419.02987140688697,2.46171620745553,28.61754513373438
2,2024-07-25 10:03:34,cell_1,0.006643302,21.93877551020408,0.07703072653061224,16.3265306122449,0.004718132,10.270763537414966,0.5285275304359187,422.3794976563022,2.4316434851609374,28.78786119279773
3,2024-07-25 10:03:50,cell_1,0.006716306,21.93877551020408,0.08159647346938775,16.3265306122449,0.004997784,10.879529795918367,0.5537688598880203,422.17835015131413,2.576998510705015,28.95637937879245
4,2024-07-25 10:04:06,cell_1,0.006626793,21.93877551020408,0.07790862040816326,16.3265306122449,0.004771903,10.38781605442177,0.5358826853210863,431.0435421817869,2.4099226732042873,29.075869837120496
5,2024-07-25 10:04:22,cell_1,0.006837581,21.93877551020408,0.08188877602040817,16.836734693877553,0.004863697,10.918503469387757,0.5458954964363282,459.65231171657973,2.3753831300472332,29.28001997067157
6,2024-07-25 10:04:38,cell_1,0.007315429,21.93877551020408,0.08803036224489796,16.836734693877553,0.00522847,11.737381632653062,0.5485046391928685,494.46066310895577,2.3737746009669323,29.544323806373043
7,2024-07-25 10:04:54,cell_1,0.007722721,21.93877551020408,0.08858677551020408,16.3265306122449,0.00542594,11.81157006802721,0.522860898018885,475.82859979570213,2.4823161266679916,29.783350872181906
8,2024-07-25 10:05:10,cell_1,0.007511908,21.93877551020408,0.0923028081632653,16.3265306122449,0.005653547,12.307041088435374,0.5600828432267373,487.0932419402572,2.5266294066023716,30.032204922736266
9,2024-07-25 10:05:26,cell_1,0.007617799,21.93877551020408,0.0817730336734694,15.816326530612246,0.005170166,10.903071156462588,0.48929211400093214,445.14229252785236,2.449345150861033,30.19536407303502
10,2024-07-25 10:05:42,cell_1,0.007147297,21.93877551020408,0.08243140408163266,15.816326530612246,0.005211792,10.990853877551022,0.525700613617239,466.2383411774814,2.357346641589729,30.32780763799164
11,2024-07-25 10:05:58,cell_1,0.00748402,21.93877551020408,0.08561035918367348,15.816326530612246,0.005412784,11.41471455782313,0.5214095670384334,464.0967455536569,2.4595549671880663,30.541845430526966
12,2024-07-25 10:06:14,cell_1,0.0073691,21.93877551020408,0.08275671836734695,16.3265306122449,0.005068849,11.03422911564626,0.511889741986731,426.2440691557915,2.5887114716928217,30.665781881645053
13,2024-07-25 10:06:30,cell_1,0.006712385,21.42857142857143,0.07115131071428571,15.816326530612246,0.004498599,9.486841428571429,0.4946668732499699,395.97685896762744,2.395807031073756,30.75951186494706
14,2024-07-25 10:06:46,cell_1,0.006347298,21.42857142857143,0.07344508163265306,15.306122448979592,0.004798412,9.79267755102041,0.5399836501858181,374.33312012525175,2.616032892773095,30.820450670026123
