,Timestamp,Cell,Isc,Voc,MPP,MPPv,MPPi,FF,Irradiation,Efficiency,Temperature
0,2024-07-19 11:07:10,cell_1,0.004081815,20.408163265306122,0.04427810204081633,15.306122448979592,0.002892836,0.5315348686797419,241.47686374094266,2.444849931921045,34.91828623108237
1,2024-07-19 11:07:26,cell_2,0.003981916,17.857142857142858,0.02298421428571429,10.204081632653061,0.002252453,0.3232403697114655,242.3133395068211,1.264710358496643,34.91880329829753
2,2024-07-19 11:07:42,cell_1,0.003822435,20.408163265306122,0.04201709693877551,15.306122448979592,0.002745117,0.5386194271452622,242.56985746880642,2.309553070730219,34.93302267799323
3,2024-07-19 11:07:58,cell_2,0.00382037,17.857142857142858,0.02185962244897959,10.204081632653061,0.002142243,0.32042416235675,238.97765133796028,1.2196187845234048,34.95008601332411
4,2024-07-19 11:08:14,cell_1,0.003819291,20.408163265306122,0.04177244387755102,15.306122448979592,0.002729133,0.5359240105035201,241.2634965488931,2.3085378697331254,34.9769738696805
5,2024-07-19 11:08:31,cell_2,0.003796269,17.857142857142858,0.02197623469387755,10.204081632653061,0.002153671,0.3241785929440571,245.72339592740744,1.1924646470033244,34.98136902057499
6,2024-07-19 11:08:47,cell_1,0.003912144,20.408163265306122,0.04363248979591837,15.306122448979592,0.002850656,0.5465013557783149,253.64547632912965,2.293620761670302,35.02919897679314
7,2024-07-19 11:09:03,cell_2,0.004016671,18.367346938775512,0.02412631071428572,10.714285714285715,0.002251789,0.3270229459503488,266.47099256317483,1.2072013533738692,35.08659582602284
8,2024-07-19 11:09:19,cell_1,0.004189296,20.918367346938776,0.046521933673469386,15.306122448979592,0.003039433,0.530870906675885,270.79389779377374,2.29064411729094,35.142959455153274
9,2024-07-19 11:09:35,cell_2,0.00419902,18.367346938775512,0.025520978571428574,10.714285714285715,0.002381958,0.33090471109925645,275.278236546411,1.2361301007838457,35.215871612143346
10,2024-07-19 11:09:51,cell_1,0.004310247,20.918367346938776,0.047328214285714286,15.306122448979592,0.00309211,0.524916440332798,274.6088268145758,2.2979700414690467,35.262412116916195
11,2024-07-19 11:10:07,cell_2,0.004240773,18.367346938775512,0.025794535714285718,10.714285714285715,0.00240749,0.3311587690891889,276.3795358428243,1.2444016226032473,35.33946393010392
12,2024-07-19 11:10:23,cell_1,0.004336648,20.918367346938776,0.04824777551020409,15.306122448979592,0.003152188,0.5318575601225287,281.0003914118512,2.2893337273915857,35.41082893596324
13,2024-07-19 11:10:39,cell_2,0.00433486,18.367346938775512,0.02652684642857143,10.714285714285715,0.002475839,0.33316864135558394,279.85641867702793,1.263831243843894,35.514259180323954
14,2024-07-19 11:10:55,cell_1,0.004375526,20.918367346938776,0.04825714285714285,15.306122448979592,0.0031528,0.527234172364258,280.8463087953107,2.29103446005239,35.56985425687546
15,2024-07-19 11:11:11,cell_2,0.004322154,18.367346938775512,0.026494457142857145,10.714285714285715,0.002472816,0.33374007497187747,278.58328003131294,1.2680568213990517,35.6008844684452
16,2024-07-19 11:11:27,cell_1,0.004344374,20.918367346938776,0.0477689081632653,15.306122448979592,0.003120902,0.5256423202211165,276.49753219601143,2.3035242681973997,35.5967470902868
17,2024-07-19 11:11:43,cell_2,0.004255712,18.367346938775512,0.025780650000000002,10.714285714285715,0.002406194,0.32981864530933175,276.6098005708885,1.2426963878017296,35.59131678921305
18,2024-07-19 11:11:59,cell_1,0.004314302,20.918367346938776,0.04761745408163265,15.306122448979592,0.003111007,0.5276280115221079,278.2037060019666,2.282138498006256,35.58588649694584
19,2024-07-19 11:12:15,cell_2,0.004272804,18.367346938775512,0.02601932142857143,10.714285714285715,0.00242847,0.3315404825496325,278.7024219801621,1.2447838926171213,35.61820979501235
