,Timestamp,Cell,Isc,Voc,MPP,MPPv,MPPi,FF,Irradiation,Efficiency,Temperature
0,2024-07-15 12:23:23,cell_1,0.0118828,21.93877551020408,0.13941059591836735,16.3265306122449,0.008538899,0.5347670152129206,899.5901631519156,2.066283093920771,51.457967712232666
1,2024-07-15 12:23:39,cell_2,0.01175937,21.42857142857143,0.09199152857142857,13.26530612244898,0.006934746,0.36506530536925025,933.3986959302715,1.3140726675895664,51.78483325789419
2,2024-07-15 12:23:55,cell_1,0.01300026,21.93877551020408,0.14348289897959185,15.816326530612246,0.009071822,0.5030784572143978,953.720321912381,2.005939556673985,52.09951710895366
3,2024-07-15 12:24:11,cell_2,0.01202359,21.42857142857143,0.09224557397959184,12.755102040816327,0.007232053,0.35802896242976945,945.0562773868963,1.301447348506456,52.38902131817558
4,2024-07-15 12:24:27,cell_1,0.01265765,21.93877551020408,0.14342959795918367,15.816326530612246,0.009068452,0.5165035539221203,948.0830365922349,2.0171172414703715,52.60343697083385
5,2024-07-15 12:24:43,cell_2,0.01147375,21.42857142857143,0.08751095918367346,13.26530612244898,0.00659698,0.35592938332321705,988.4380757811532,1.1804611919603816,52.84879738891592
6,2024-07-15 12:24:59,cell_1,0.01265763,21.93877551020408,0.1413486275510204,15.306122448979592,0.009234777,0.5090105868490866,1039.0905879769737,1.8137478956634554,53.15006440068516
7,2024-07-15 12:25:15,cell_2,0.01193254,21.42857142857143,0.09165130102040817,12.755102040816327,0.007185462,0.3584367380528969,1071.7238350724112,1.1402352984490727,53.6125453908207
8,2024-07-15 12:25:31,cell_1,0.01299119,21.93877551020408,0.14543415918367347,15.816326530612246,0.009195192,0.5102759567812298,1090.9832074769213,1.7774078548225498,54.160898651441045
9,2024-07-15 12:25:47,cell_2,0.01193914,21.42857142857143,0.08964686224489796,12.755102040816327,0.007028314,0.3504038178709051,1091.094903053967,1.0954972782413581,54.72858750938243
10,2024-07-15 12:26:03,cell_1,0.01273004,21.93877551020408,0.14306444642857144,15.816326530612246,0.009045365,0.5122589632886665,1135.290074368252,1.6802101907236546,55.254494711202575
11,2024-07-15 12:26:19,cell_2,0.01277881,21.42857142857143,0.11178501428571429,13.775510204081632,0.008114764,0.4082253355359379,1150.185681963551,1.2958489055422704,55.790370894590914
12,2024-07-15 12:26:35,cell_1,0.01301701,21.93877551020408,0.13847882448979593,16.3265306122449,0.008481828,0.4849084426079129,1004.786680541103,1.8375883779990874,55.75420954425183
13,2024-07-15 12:26:51,cell_2,0.01131347,21.42857142857143,0.10990457448979592,13.775510204081632,0.007978258,0.4533427978203983,1111.5361483164515,1.3183505806357438,55.552337570299024
14,2024-07-15 12:27:07,cell_1,0.01255824,21.42857142857143,0.12851797142857144,14.285714285714286,0.008996258,0.4775753077925994,1007.0091361254046,1.7016458847375922,55.38923603954981
15,2024-07-15 12:27:23,cell_2,0.0114618,20.918367346938776,0.10700288061224489,13.26530612244898,0.008066371,0.44628763881210504,1047.1145309263095,1.3625110078148042,55.45062578934499
16,2024-07-15 12:27:39,cell_1,0.0121199,21.93877551020408,0.1407208147959184,15.816326530612246,0.008897187,0.5292330046471718,1086.39700617667,1.7270643419898428,55.589277145076544
17,2024-07-15 12:27:55,cell_2,0.01250555,20.918367346938776,0.11013162244897959,13.775510204081632,0.00799474,0.42099937871487497,1081.3162894156508,1.3579945544393899,55.65795462731313
18,2024-07-15 12:28:11,cell_1,0.01275709,21.93877551020408,0.1430293974489796,15.816326530612246,0.009043149,0.5110475438856281,1114.9719806394335,1.7104094683701097,55.79635446526787
19,2024-07-15 12:28:27,cell_2,0.01266551,21.42857142857143,0.1103355,13.775510204081632,0.00800954,0.40653633371257847,1114.4717372003552,1.3200334749588403,55.7643554949789
20,2024-07-15 12:28:43,cell_1,0.01285735,21.93877551020408,0.14348796020408164,15.816326530612246,0.009072142,0.5086881388357994,1114.8975169214027,1.7160077708343862,55.707642628709436
21,2024-07-15 12:28:59,cell_2,0.01264777,21.42857142857143,0.11028020510204083,13.775510204081632,0.008005526,0.40690252680342637,1116.869850786165,1.3165390163042372,55.54973620724631
22,2024-07-15 12:29:15,cell_1,0.01290525,21.93877551020408,0.1426634867346939,15.816326530612246,0.009020014,0.5038880138468976,1114.5672035055227,1.706653324399408,55.54843552648237
23,2024-07-15 12:29:31,cell_2,0.01264853,21.42857142857143,0.10896706836734693,13.775510204081632,0.007910202,0.4020332684622526,1111.9495174178273,1.3066188906416134,55.56820592895082
24,2024-07-15 12:29:47,cell_1,0.01287508,21.93877551020408,0.14240424132653062,15.816326530612246,0.009003623,0.5041509663051269,1108.8239505866404,1.7123757262661274,55.61529117615883
25,2024-07-15 12:30:03,cell_2,0.01259198,21.42857142857143,0.1082109030612245,13.775510204081632,0.00785531,0.40103638529104585,1108.9289635223247,1.3010860824064683,55.666539412238436
