,Voltage (V),Current (A),Current Std (A)
0,0.0,-1.074677e-08,8.810663e-08
1,-0.2222222222222222,3.889705e-09,8.748913e-08
2,-0.4444444444444444,9.624788e-09,9.273761e-08
3,-0.6666666666666666,1.327726e-08,8.333054e-08
4,-0.8888888888888888,-1.135095e-08,8.321591e-08
5,-1.1111111111111112,1.152363e-08,7.748616e-08
6,-1.3333333333333333,-4.923883e-09,8.767208e-08
7,-1.5555555555555554,-6.38751e-09,8.505602e-08
8,-1.7777777777777777,8.456152e-09,9.186044e-08
9,-2.0,-8.550241e-09,8.119661e-08
